archivo,pendiente,error_pendiente,intercepto,error_intercepto,R2
IvsV_Vbias_1mV_I_Vg0_Icompl_5mA_110925,3818.8042565650926,1.7954735178140622,1.1580118506165688e-05,2.6885331836044407e-07,0.9999599903814863
IvsV_Vbias_1mV_I_Vg0_Icompl_5mA_After_Heating_110925-2,644.8218770562559,1.0641953262486032,1.1138454475294445e-05,9.41534096675316e-07,0.9995072488000574
IvsV_Vbias_1mV_I_Vg0_Icompl_5mA_After_Heating_110925_Var_Isd,0.001553195562949903,1.9015688092641604e-07,-1.864017016509921e-08,7.398680222003184e-11,0.9999972870036804
IvsV_Vbias_1mV_I_Vg0_Icompl_5mA_After_Heating_110925_Var_IsdSA2_5uA,0.0015580456039178607,5.328633425454105e-08,-1.9093039470210336e-08,1.0784438428226809e-10,0.9999997882858712
IvsV_Vbias_1mV_I_Vg0_Icompl_5mA_Before_Heating_110925,3818.8042565650926,1.7954735178140622,1.1580118506165688e-05,2.6885331836044407e-07,0.9999599903814863
